time,price,emissions
470,39.8231,942.0
475,39.8231,942.0
480,40.18302,933.0
485,40.18302,925.0
490,40.18302,927.0
495,40.18302,927.0
500,40.18302,926.0
505,40.18302,926.0
510,40.18302,926.0
515,40.18302,925.0
520,40.18302,920.0
525,40.18302,919.0
530,40.18302,919.0
535,40.18302,918.0
540,38.5497,919.0
545,38.5497,920.0
550,38.5497,920.0
555,38.5497,921.0
560,38.5497,921.0
565,38.5497,921.0
570,38.5497,920.0
575,38.5497,919.0
580,38.5497,919.0
585,38.5497,919.0
590,38.5497,918.0
595,38.5497,914.0
600,36.55234,919.0
605,36.55234,925.0
610,36.55234,920.0
615,36.55234,923.0
620,36.55234,926.0
625,36.55234,925.0
630,36.55234,927.0
635,36.55234,927.0
640,36.55234,928.0
645,36.55234,928.0
650,36.55234,927.0
655,36.55234,927.0
660,33.46699,909.0
665,33.46699,916.0
670,33.46699,913.0
675,33.46699,914.0
680,33.46699,917.0
685,33.46699,920.0
690,33.46699,918.0
695,33.46699,922.0
700,33.46699,923.0
705,33.46699,921.0
710,33.46699,925.0
715,33.46699,916.0
720,37.48026,911.0
725,37.48026,914.0
730,37.48026,911.0
735,37.48026,913.0
740,37.48026,916.0
745,37.48026,913.0
750,37.48026,914.0
755,37.48026,914.0
760,37.48026,912.0
765,37.48026,937.0
770,37.48026,937.0
775,37.48026,929.0
780,41.56394,918.0
785,41.56394,919.0
790,41.56394,920.0
795,41.56394,919.0
800,41.56394,919.0
805,41.56394,921.0
810,41.56394,920.0
815,41.56394,923.0
820,41.56394,924.0
825,41.56394,923.0
830,41.56394,926.0
835,41.56394,918.0
840,43.30726,908.0
845,43.30726,1009.0
850,43.30726,1004.0
855,43.30726,1008.0
860,43.30726,950.0
865,43.30726,950.0
870,43.30726,950.0
875,43.30726,952.0
880,43.30726,951.0
885,43.30726,952.0
890,43.30726,951.0
895,43.30726,952.0
900,36.96792,956.0
905,36.96792,947.0
910,36.96792,955.0
915,36.96792,963.0
920,36.96792,980.0
925,36.96792,990.0
930,36.96792,1000.0
935,36.96792,1000.0
940,36.96792,1007.0
945,36.96792,1009.0
950,36.96792,1013.0
955,36.96792,1019.0
960,35.1994,1029.0
965,35.1994,986.0
970,35.1994,1047.0
975,35.1994,1020.0
980,35.1994,1035.0
985,35.1994,1038.0
990,35.1994,1038.0
995,35.1994,1037.0
1000,35.1994,1033.0
1005,35.1994,989.0
1010,35.1994,986.0
1015,35.1994,974.0
1020,24.34048,998.0
1025,24.34048,993.0
1030,24.34048,1006.0
1035,24.34048,1007.0
1040,24.34048,971.0
1045,24.34048,969.0
1050,24.34048,1000.0
1055,24.34048,992.0
1060,24.34048,1004.0
1065,24.34048,1005.0
1070,24.34048,1000.0
1075,24.34048,1003.0
1080,18.07535,973.0
1085,18.07535,1008.0
1090,18.07535,1009.0
1095,18.07535,1006.0
1100,18.07535,1007.0
1105,18.07535,1021.0
1110,18.07535,1023.0
1115,18.07535,1026.0
1120,18.07535,1020.0
1125,18.07535,1024.0
1130,18.07535,1024.0
1135,18.07535,1029.0
1140,22.53291,976.0
1145,22.53291,975.0
1150,22.53291,972.0
1155,22.53291,968.0
1160,22.53291,968.0
1165,22.53291,978.0
1170,22.53291,969.0
1175,22.53291,973.0
1180,22.53291,972.0
1185,22.53291,978.0
1190,22.53291,978.0
1195,22.53291,992.0
1200,29.7692,982.0
1205,29.7692,991.0
1210,29.7692,991.0
1215,29.7692,991.0
1220,29.7692,989.0
1225,29.7692,989.0
1230,29.7692,987.0
1235,29.7692,986.0
1240,29.7692,988.0
1245,29.7692,988.0
1250,29.7692,985.0
1255,29.7692,990.0
1260,29.98271,989.0
1265,29.98271,988.0
1270,29.98271,987.0
1275,29.98271,987.0
1280,29.98271,986.0
1285,29.98271,984.0
1290,29.98271,983.0
1295,29.98271,981.0
1300,29.98271,985.0
1305,29.98271,982.0
1310,29.98271,981.0
1315,29.98271,982.0
1320,30.41428,991.0
1325,30.41428,990.0
1330,30.41428,990.0
1335,30.41428,994.0
1340,30.41428,996.0
1345,30.41428,992.0
1350,30.41428,997.0
1355,30.41428,994.0
1360,30.41428,991.0
1365,30.41428,997.0
1370,30.41428,986.0
1375,30.41428,989.0
1380,40.29316,993.0
1385,40.29316,989.0
1390,40.29316,984.0
1395,40.29316,984.0
1400,40.29316,949.0
1405,40.29316,951.0
1410,40.29316,954.0
1415,40.29316,949.0
1420,40.29316,946.0
1425,40.29316,915.0
1430,40.29316,920.0
1435,40.29316,922.0
