time,price,emissions
615,32.72668,969.0
620,32.72668,965.0
625,32.72668,965.0
630,32.72668,965.0
635,32.72668,929.0
640,32.72668,936.0
645,32.72668,936.0
650,32.72668,929.0
655,32.72668,933.0
660,33.21227,932.0
665,33.21227,933.0
670,33.21227,948.0
675,33.21227,949.0
680,33.21227,950.0
685,33.21227,950.0
690,33.21227,949.0
695,33.21227,950.0
700,33.21227,951.0
705,33.21227,950.0
710,33.21227,951.0
715,33.21227,964.0
720,34.38407,950.0
725,34.38407,944.0
730,34.38407,952.0
735,34.38407,952.0
740,34.38407,952.0
745,34.38407,955.0
750,34.38407,956.0
755,34.38407,956.0
760,34.38407,956.0
765,34.38407,955.0
770,34.38407,956.0
775,34.38407,957.0
780,37.73071,949.0
785,37.73071,955.0
790,37.73071,962.0
795,37.73071,962.0
800,37.73071,962.0
805,37.73071,946.0
810,37.73071,942.0
815,37.73071,939.0
820,37.73071,944.0
825,37.73071,942.0
830,37.73071,941.0
835,37.73071,936.0
840,27.55117,935.0
845,27.55117,933.0
850,27.55117,949.0
855,27.55117,962.0
860,27.55117,968.0
865,27.55117,973.0
870,27.55117,980.0
875,27.55117,993.0
880,27.55117,990.0
885,27.55117,1015.0
890,27.55117,1018.0
895,27.55117,1022.0
900,3.53396,995.0
905,3.53396,1024.0
910,3.53396,1004.0
915,3.53396,1019.0
920,3.53396,1016.0
925,3.53396,1020.0
930,3.53396,1027.0
935,3.53396,1030.0
940,3.53396,146.0
945,3.53396,147.0
950,3.53396,202.0
955,3.53396,143.0
960,3.76863,998.0
965,3.76863,1002.0
970,3.76863,1001.0
975,3.76863,1000.0
980,3.76863,999.0
985,3.76863,998.0
990,3.76863,998.0
995,3.76863,444.0
1000,3.76863,998.0
1005,3.76863,998.0
1010,3.76863,997.0
1015,3.76863,997.0
1020,1.98945,997.0
1025,1.98945,992.0
1030,1.98945,990.0
1035,1.98945,991.0
1040,1.98945,990.0
1045,1.98945,990.0
1050,1.98945,990.0
1055,1.98945,990.0
1060,1.98945,988.0
1065,1.98945,987.0
1070,1.98945,987.0
1075,1.98945,983.0
1080,0.23739,988.0
1085,0.23739,987.0
1090,0.23739,984.0
1095,0.23739,985.0
1100,0.23739,981.0
1105,0.23739,978.0
1110,0.23739,983.0
1115,0.23739,984.0
1120,0.23739,986.0
1125,0.23739,988.0
1130,0.23739,989.0
1135,0.23739,985.0
1140,5.25988,980.0
1145,5.25988,973.0
1150,5.25988,313.0
1155,5.25988,282.0
1160,5.25988,286.0
1165,5.25988,285.0
1170,5.25988,196.0
1175,5.25988,196.0
1180,5.25988,192.0
1185,5.25988,132.0
1190,5.25988,135.0
1195,5.25988,134.0
1200,8.62009,133.0
1205,8.62009,133.0
1210,8.62009,133.0
1215,8.62009,138.0
1220,8.62009,205.0
1225,8.62009,224.0
1230,8.62009,333.0
1235,8.62009,296.0
1240,8.62009,146.0
1245,8.62009,147.0
1250,8.62009,147.0
1255,8.62009,228.0
1260,16.63181,489.0
1265,16.63181,377.0
1270,16.63181,376.0
1275,16.63181,389.0
1280,16.63181,388.0
1285,16.63181,967.0
1290,16.63181,966.0
1295,16.63181,964.0
1300,16.63181,956.0
1305,16.63181,952.0
1310,16.63181,952.0
1315,16.63181,952.0
1320,29.07953,954.0
1325,29.07953,957.0
1330,29.07953,962.0
1335,29.07953,957.0
1340,29.07953,957.0
1345,29.07953,960.0
1350,29.07953,957.0
1355,29.07953,969.0
1360,29.07953,959.0
1365,29.07953,963.0
1370,29.07953,963.0
1375,29.07953,963.0
1380,29.23251,981.0
1385,29.23251,982.0
1390,29.23251,989.0
1395,29.23251,977.0
1400,29.23251,979.0
1405,29.23251,976.0
1410,29.23251,972.0
1415,29.23251,961.0
1420,29.23251,976.0
1425,29.23251,968.0
1430,29.23251,970.0
1435,29.23251,969.0
