time,price,emissions
460,37.11273,942.0
465,37.11273,947.0
470,37.11273,947.0
475,37.11273,940.0
480,34.35152,938.0
485,34.35152,934.0
490,34.35152,934.0
495,34.35152,929.0
500,34.35152,927.0
505,34.35152,928.0
510,34.35152,930.0
515,34.35152,933.0
520,34.35152,933.0
525,34.35152,934.0
530,34.35152,934.0
535,34.35152,934.0
540,33.44284,940.0
545,33.44284,939.0
550,33.44284,934.0
555,33.44284,934.0
560,33.44284,935.0
565,33.44284,935.0
570,33.44284,951.0
575,33.44284,952.0
580,33.44284,952.0
585,33.44284,951.0
590,33.44284,948.0
595,33.44284,951.0
600,33.126,953.0
605,33.126,965.0
610,33.126,967.0
615,33.126,966.0
620,33.126,967.0
625,33.126,969.0
630,33.126,968.0
635,33.126,968.0
640,33.126,971.0
645,33.126,968.0
650,33.126,969.0
655,33.126,969.0
660,33.09011,969.0
665,33.09011,978.0
670,33.09011,983.0
675,33.09011,985.0
680,33.09011,985.0
685,33.09011,983.0
690,33.09011,982.0
695,33.09011,981.0
700,33.09011,983.0
705,33.09011,985.0
710,33.09011,988.0
715,33.09011,981.0
720,36.31509,982.0
725,36.31509,983.0
730,36.31509,984.0
735,36.31509,985.0
740,36.31509,985.0
745,36.31509,984.0
750,36.31509,984.0
755,36.31509,983.0
760,36.31509,985.0
765,36.31509,983.0
770,36.31509,981.0
775,36.31509,982.0
780,38.77886,978.0
785,38.77886,977.0
790,38.77886,974.0
795,38.77886,976.0
800,38.77886,977.0
805,38.77886,977.0
810,38.77886,978.0
815,38.77886,980.0
820,38.77886,980.0
825,38.77886,980.0
830,38.77886,976.0
835,38.77886,974.0
840,30.83753,968.0
845,30.83753,971.0
850,30.83753,973.0
855,30.83753,973.0
860,30.83753,972.0
865,30.83753,970.0
870,30.83753,972.0
875,30.83753,973.0
880,30.83753,973.0
885,30.83753,973.0
890,30.83753,978.0
895,30.83753,984.0
900,10.61066,972.0
905,10.61066,970.0
910,10.61066,969.0
915,10.61066,971.0
920,10.61066,974.0
925,10.61066,976.0
930,10.61066,968.0
935,10.61066,965.0
940,10.61066,969.0
945,10.61066,970.0
950,10.61066,962.0
955,10.61066,970.0
960,6.47721,969.0
965,6.47721,967.0
970,6.47721,966.0
975,6.47721,977.0
980,6.47721,979.0
985,6.47721,978.0
990,6.47721,978.0
995,6.47721,977.0
1000,6.47721,977.0
1005,6.47721,978.0
1010,6.47721,978.0
1015,6.47721,980.0
1020,7.31181,975.0
1025,7.31181,970.0
1030,7.31181,968.0
1035,7.31181,969.0
1040,7.31181,970.0
1045,7.31181,971.0
1050,7.31181,971.0
1055,7.31181,963.0
1060,7.31181,959.0
1065,7.31181,958.0
1070,7.31181,960.0
1075,7.31181,960.0
1080,8.82487,960.0
1085,8.82487,953.0
1090,8.82487,953.0
1095,8.82487,953.0
1100,8.82487,953.0
1105,8.82487,956.0
1110,8.82487,955.0
1115,8.82487,955.0
1120,8.82487,971.0
1125,8.82487,969.0
1130,8.82487,985.0
1135,8.82487,985.0
1140,12.60656,967.0
1145,12.60656,965.0
1150,12.60656,966.0
1155,12.60656,983.0
1160,12.60656,984.0
1165,12.60656,982.0
1170,12.60656,981.0
1175,12.60656,980.0
1180,12.60656,979.0
1185,12.60656,980.0
1190,12.60656,981.0
1195,12.60656,980.0
1200,17.65047,978.0
1205,17.65047,973.0
1210,17.65047,965.0
1215,17.65047,967.0
1220,17.65047,970.0
1225,17.65047,970.0
1230,17.65047,971.0
1235,17.65047,964.0
1240,17.65047,959.0
1245,17.65047,958.0
1250,17.65047,965.0
1255,17.65047,957.0
1260,23.44147,974.0
1265,23.44147,973.0
1270,23.44147,975.0
1275,23.44147,967.0
1280,23.44147,973.0
1285,23.44147,964.0
1290,23.44147,976.0
1295,23.44147,968.0
1300,23.44147,972.0
1305,23.44147,983.0
1310,23.44147,983.0
1315,23.44147,977.0
1320,30.31732,990.0
1325,30.31732,969.0
1330,30.31732,969.0
1335,30.31732,983.0
1340,30.31732,982.0
1345,30.31732,982.0
1350,30.31732,983.0
1355,30.31732,980.0
1360,30.31732,981.0
1365,30.31732,982.0
1370,30.31732,987.0
1375,30.31732,986.0
1380,37.04462,983.0
1385,37.04462,990.0
1390,37.04462,990.0
1395,37.04462,988.0
1400,37.04462,988.0
1405,37.04462,989.0
1410,37.04462,986.0
1415,37.04462,987.0
1420,37.04462,987.0
1425,37.04462,983.0
1430,37.04462,991.0
1435,37.04462,990.0
