time,price,emissions
945,18.11282,857.0
950,18.11282,862.0
955,18.11282,866.0
960,17.91462,870.0
965,17.91462,868.0
970,17.91462,868.0
975,17.91462,868.0
980,17.91462,868.0
985,17.91462,868.0
990,17.91462,868.0
995,17.91462,868.0
1000,17.91462,868.0
1005,17.91462,868.0
1010,17.91462,868.0
1015,17.91462,868.0
1020,18.23311,868.0
1025,18.23311,878.0
1030,18.23311,878.0
1035,18.23311,878.0
1040,18.23311,876.0
1045,18.23311,872.0
1050,18.23311,865.0
1055,18.23311,865.0
1060,18.23311,865.0
1065,18.23311,355.0
1070,18.23311,376.0
1075,18.23311,877.0
1080,19.16325,879.0
1085,19.16325,884.0
1090,19.16325,884.0
1095,19.16325,884.0
1100,19.16325,884.0
1105,19.16325,884.0
1110,19.16325,883.0
1115,19.16325,883.0
1120,19.16325,881.0
1125,19.16325,877.0
1130,19.16325,877.0
1135,19.16325,877.0
1140,20.1351,877.0
1145,20.1351,877.0
1150,20.1351,876.0
1155,20.1351,876.0
1160,20.1351,876.0
1165,20.1351,898.0
1170,20.1351,898.0
1175,20.1351,899.0
1180,20.1351,899.0
1185,20.1351,899.0
1190,20.1351,899.0
1195,20.1351,898.0
1200,21.53385,898.0
1205,21.53385,893.0
1210,21.53385,893.0
1215,21.53385,892.0
1220,21.53385,893.0
1225,21.53385,909.0
1230,21.53385,908.0
1235,21.53385,912.0
1240,21.53385,912.0
1245,21.53385,912.0
1250,21.53385,912.0
1255,21.53385,912.0
1260,25.84001,912.0
1265,25.84001,957.0
1270,25.84001,957.0
1275,25.84001,957.0
1280,25.84001,957.0
1285,25.84001,957.0
1290,25.84001,957.0
1295,25.84001,957.0
1300,25.84001,960.0
1305,25.84001,960.0
1310,25.84001,960.0
1315,25.84001,960.0
1320,31.98135,960.0
1325,31.98135,905.0
1330,31.98135,905.0
1335,31.98135,905.0
1340,31.98135,905.0
1345,31.98135,905.0
1350,31.98135,894.0
1355,31.98135,898.0
1360,31.98135,898.0
1365,31.98135,897.0
1370,31.98135,897.0
1375,31.98135,897.0
1380,46.27461,898.0
1385,46.27461,916.0
1390,46.27461,916.0
1395,46.27461,911.0
1400,46.27461,911.0
1405,46.27461,911.0
1410,46.27461,916.0
1415,46.27461,916.0
1420,46.27461,916.0
1425,46.27461,902.0
1430,46.27461,900.0
1435,46.27461,900.0
