time,price,emissions
800,52.1078,906.0
805,52.1078,908.0
810,52.1078,949.0
815,52.1078,954.0
820,52.1078,957.0
825,52.1078,957.0
830,52.1078,958.0
835,52.1078,958.0
840,57.05475,918.0
845,57.05475,955.0
850,57.05475,951.0
855,57.05475,951.0
860,57.05475,989.0
865,57.05475,992.0
870,57.05475,996.0
875,57.05475,995.0
880,57.05475,995.0
885,57.05475,995.0
890,57.05475,989.0
895,57.05475,987.0
900,60.48314,1019.0
905,60.48314,944.0
910,60.48314,1012.0
915,60.48314,1010.0
920,60.48314,935.0
925,60.48314,1003.0
930,60.48314,998.0
935,60.48314,930.0
940,60.48314,995.0
945,60.48314,999.0
950,60.48314,1002.0
955,60.48314,1005.0
960,37.90409,1007.0
965,37.90409,1000.0
970,37.90409,1006.0
975,37.90409,187.0
980,37.90409,189.0
985,37.90409,183.0
990,37.90409,178.0
995,37.90409,184.0
1000,37.90409,185.0
1005,37.90409,171.0
1010,37.90409,165.0
1015,37.90409,143.0
1020,29.67135,188.0
1025,29.67135,181.0
1030,29.67135,184.0
1035,29.67135,147.0
1040,29.67135,128.0
1045,29.67135,131.0
1050,29.67135,131.0
1055,29.67135,131.0
1060,29.67135,124.0
1065,29.67135,103.0
1070,29.67135,107.0
1075,29.67135,106.0
1080,22.75356,118.0
1085,22.75356,118.0
1090,22.75356,120.0
1095,22.75356,114.0
1100,22.75356,113.0
1105,22.75356,116.0
1110,22.75356,106.0
1115,22.75356,106.0
1120,22.75356,105.0
1125,22.75356,113.0
1130,22.75356,108.0
1135,22.75356,92.0
1140,20.12463,121.0
1145,20.12463,115.0
1150,20.12463,115.0
1155,20.12463,97.0
1160,20.12463,116.0
1165,20.12463,116.0
1170,20.12463,95.0
1175,20.12463,108.0
1180,20.12463,95.0
1185,20.12463,108.0
1190,20.12463,108.0
1195,20.12463,107.0
1200,19.93325,107.0
1205,19.93325,107.0
1210,19.93325,107.0
1215,19.93325,108.0
1220,19.93325,107.0
1225,19.93325,108.0
1230,19.93325,122.0
1235,19.93325,109.0
1240,19.93325,121.0
1245,19.93325,109.0
1250,19.93325,109.0
1255,19.93325,109.0
1260,19.13826,117.0
1265,19.13826,107.0
1270,19.13826,108.0
1275,19.13826,108.0
1280,19.13826,108.0
1285,19.13826,107.0
1290,19.13826,107.0
1295,19.13826,109.0
1300,19.13826,109.0
1305,19.13826,110.0
1310,19.13826,109.0
1315,19.13826,109.0
1320,20.78251,982.0
1325,20.78251,983.0
1330,20.78251,986.0
1335,20.78251,109.0
1340,20.78251,96.0
1345,20.78251,96.0
1350,20.78251,108.0
1355,20.78251,107.0
1360,20.78251,109.0
1365,20.78251,108.0
1370,20.78251,94.0
1375,20.78251,93.0
1380,49.05404,94.0
1385,49.05404,95.0
1390,49.05404,96.0
1395,49.05404,106.0
1400,49.05404,105.0
1405,49.05404,113.0
1410,49.05404,105.0
1415,49.05404,293.0
1420,49.05404,402.0
1425,49.05404,932.0
1430,49.05404,932.0
1435,49.05404,933.0
