time,price,emissions
1130,-14.0676,97.0
1135,-14.0676,97.0
1140,-14.5256,97.0
1145,-14.5256,98.0
1150,-14.5256,98.0
1155,-14.5256,98.0
1160,-14.5256,98.0
1165,-14.5256,98.0
1170,-14.5256,98.0
1175,-14.5256,98.0
1180,-14.5256,98.0
1185,-14.5256,98.0
1190,-14.5256,98.0
1195,-14.5256,98.0
1200,-13.61331,98.0
1205,-13.61331,99.0
1210,-13.61331,99.0
1215,-13.61331,99.0
1220,-13.61331,98.0
1225,-13.61331,98.0
1230,-13.61331,98.0
1235,-13.61331,98.0
1240,-13.61331,98.0
1245,-13.61331,98.0
1250,-13.61331,98.0
1255,-13.61331,98.0
1260,-12.28085,96.0
1265,-12.28085,96.0
1270,-12.28085,96.0
1275,-12.28085,97.0
1280,-12.28085,96.0
1285,-12.28085,96.0
1290,-12.28085,96.0
1295,-12.28085,96.0
1300,-12.28085,96.0
1305,-12.28085,96.0
1310,-12.28085,96.0
1315,-12.28085,96.0
1320,-11.1594,94.0
1325,-11.1594,96.0
1330,-11.1594,95.0
1335,-11.1594,96.0
1340,-11.1594,96.0
1345,-11.1594,95.0
1350,-11.1594,96.0
1355,-11.1594,94.0
1360,-11.1594,95.0
1365,-11.1594,94.0
1370,-11.1594,94.0
1375,-11.1594,93.0
1380,-8.94838,94.0
1385,-8.94838,92.0
1390,-8.94838,91.0
1395,-8.94838,92.0
1400,-8.94838,92.0
1405,-8.94838,92.0
1410,-8.94838,92.0
1415,-8.94838,92.0
1420,-8.94838,92.0
1425,-8.94838,92.0
1430,-8.94838,92.0
1435,-8.94838,92.0
