time,price,emissions
1330,30.02176,981.0
1335,30.02176,975.0
1340,30.02176,977.0
1345,30.02176,983.0
1350,30.02176,983.0
1355,30.02176,984.0
1360,30.02176,977.0
1365,30.02176,983.0
1370,30.02176,981.0
1375,30.02176,988.0
1380,31.5608,969.0
1385,31.5608,966.0
1390,31.5608,963.0
1395,31.5608,178.0
1400,31.5608,312.0
1405,31.5608,962.0
1410,31.5608,965.0
1415,31.5608,964.0
1420,31.5608,962.0
1425,31.5608,961.0
1430,31.5608,965.0
1435,31.5608,964.0
